v1,v2,v3,J,Ka,Kc,E,unc
0,0,1,2,2,1,2859.194486,176.9
0,0,1,2,2,0,2859.695038,160.0
0,0,1,3,1,3,2861.184691,257.1
0,2,0,7,4,4,2869.813368,171.3
0,0,0,15,13,2,2870.240703,145.0
0,0,0,15,13,3,2870.240703,145.0
0,2,0,7,4,3,2870.411000,172.1
0,1,0,16,2,14,2871.597400,177.6
0,1,0,16,3,14,2872.023340,145.0
1,0,0,5,1,4,2873.913901,218.2
1,0,0,4,3,2,2874.556400,341.4
1,0,0,4,3,1,2874.951137,640.4
0,0,0,21,3,18,2875.597143,776.9
0,0,0,21,4,18,2875.758179,693.1
0,0,1,3,1,2,2875.780923,260.6
0,0,0,14,14,1,2877.885210,145.0
0,0,0,14,14,0,2877.885210,145.0
0,0,0,16,12,4,2880.990277,552.7
0,1,0,15,4,11,2881.291876,240.3
0,2,0,6,5,2,2883.946309,274.9
0,2,0,6,5,1,2883.946878,192.7
0,0,0,20,5,15,2885.927195,494.4
0,2,0,8,3,6,2886.074903,189.6
1,0,0,5,2,4,2886.242355,220.3
0,0,1,3,2,2,2895.338932,224.1
0,0,1,3,2,1,2897.708056,264.8
1,0,0,5,2,3,2898.586103,364.8
0,2,0,8,3,5,2900.474286,189.6
1,0,0,6,0,6,2900.969491,364.2
1,0,0,6,1,6,2901.528945,160.9
0,0,1,4,0,4,2901.579802,160.9
0,0,0,19,8,12,2903.110584,372.6
0,0,1,4,1,4,2903.589683,173.9
0,0,0,19,8,11,2904.776610,145.0
0,0,0,20,6,15,2904.780393,584.2
0,1,0,17,1,16,2904.876061,353.4
0,1,0,17,2,16,2904.886543,257.8
0,1,0,18,0,18,2907.038325,216.8
0,1,0,18,1,18,2907.039281,230.9
0,2,0,9,1,8,2908.072785,173.5
0,2,0,9,2,8,2911.360384,173.3
0,0,0,17,11,7,2911.821418,515.7
0,0,0,17,11,6,2911.822680,145.0
0,2,0,10,0,10,2915.471396,222.3
0,2,0,10,1,10,2915.538694,267.7
0,1,0,15,5,11,2917.348907,199.0
0,1,0,12,9,4,2924.010530,230.9
0,1,0,12,9,3,2924.010788,189.5
0,0,1,4,1,3,2927.532893,265.7
0,1,0,13,8,6,2930.069489,263.1
0,1,0,13,8,5,2930.071374,219.0
1,0,0,5,3,3,2935.354705,171.3
1,0,0,5,3,2,2936.855967,332.0
1,0,0,4,4,1,2937.036323,269.0
1,0,0,4,4,0,2937.036359,223.3
0,0,1,3,3,1,2939.485683,266.1
0,0,1,3,3,0,2939.552137,261.6
0,1,0,11,10,2,2942.462980,145.0
0,1,0,11,10,1,2942.462980,145.0
0,0,1,4,2,3,2943.100284,247.6
0,0,0,22,2,20,2944.932316,702.4
0,0,0,22,3,20,2944.936902,874.1
0,1,0,15,5,10,2945.095263,264.3
1,0,0,6,1,5,2947.538224,254.3
0,0,1,4,2,2,2949.520626,256.9
0,0,1,5,0,5,2955.009484,159.4
1,0,0,6,2,5,2955.806190,139.8
0,0,1,5,1,5,2955.995697,170.9
0,1,0,14,7,8,2963.304912,247.2
0,1,0,14,7,7,2963.523515,200.4
0,0,0,20,6,14,2964.046907,469.5
0,0,0,18,10,9,2964.741780,145.0
0,0,0,18,10,8,2964.744152,524.6
0,2,0,8,4,5,2969.179247,147.7
0,2,0,7,5,3,2970.643932,220.8
0,2,0,7,5,2,2970.664694,194.9
0,2,0,8,4,4,2970.855753,157.8
0,2,0,9,2,7,2972.368434,190.6
1,0,0,7,0,7,2972.922008,356.4
1,0,0,7,1,7,2973.180330,269.7
1,0,0,6,2,4,2976.841856,327.9
0,0,0,23,2,22,2987.886284,742.7
0,0,0,23,1,22,2987.886510,124.0
0,0,1,4,3,2,2988.573065,218.6
0,0,1,4,3,1,2989.018427,261.9
0,0,1,5,1,4,2990.781240,327.5
0,1,0,16,3,13,2994.187395,514.4
0,2,0,9,3,7,2995.320396,193.7
1,0,0,5,4,2,2997.893179,272.9
1,0,0,5,4,1,2997.893692,271.0
0,1,0,16,4,13,2998.963403,291.9
0,0,1,5,2,4,3002.135336,346.2
0,0,0,24,0,24,3003.426840,155.0
0,0,0,24,1,24,3003.426840,155.0
0,2,0,6,6,1,3004.157895,282.3
0,2,0,6,6,0,3004.158422,219.8
1,0,0,6,3,4,3008.131733,174.0
1,0,0,6,3,3,3012.300297,215.5
0,0,1,5,2,3,3015.129799,259.5
0,0,1,6,0,6,3017.854721,355.6
0,0,1,6,1,6,3018.218050,172.7
0,2,0,9,3,6,3019.364096,147.9
0,2,0,10,1,9,3021.243602,190.2
0,0,0,21,4,17,3021.724223,767.4
0,0,0,20,7,14,3023.032242,586.0
0,2,0,10,2,9,3023.085109,159.1
0,0,0,21,5,17,3023.532623,535.8
0,2,0,11,0,11,3025.357958,223.5
0,2,0,11,1,11,3025.390627,356.5
0,1,0,15,6,10,3026.248792,209.1
1,0,0,7,1,6,3030.860031,221.4
0,1,0,15,6,9,3031.516374,241.6
1,0,0,7,2,6,3035.883971,257.8
0,0,0,20,7,13,3042.266467,399.3
0,0,0,19,9,11,3042.350839,471.7
0,0,0,19,9,10,3042.509390,155.0
0,0,1,4,4,1,3048.622954,366.1
0,0,1,4,4,0,3048.629764,797.5
0,0,1,5,3,3,3049.953809,257.1
0,0,1,5,3,2,3051.626625,255.3
1,0,0,8,0,8,3054.291716,259.0
1,0,0,8,1,8,3054.407960,262.9
0,1,0,17,2,15,3059.950551,326.8
0,1,0,17,3,15,3060.180381,245.0
0,0,1,6,1,5,3064.459256,315.2
0,0,0,15,14,1,3065.257766,242.0
0,0,0,15,14,2,3065.257766,242.0
1,0,0,7,2,5,3067.605816,343.1
0,0,0,16,13,3,3068.504669,523.1
0,2,0,8,5,4,3069.858173,176.4
0,2,0,8,5,3,3069.942000,190.7
1,0,0,6,4,3,3071.205309,353.1
1,0,0,6,4,2,3071.251668,194.2
0,0,1,6,2,5,3072.062199,121.7
1,0,0,5,5,0,3077.006626,673.5
1,0,0,5,5,1,3077.010263,759.0
0,2,0,9,4,6,3080.931466,191.1
0,1,0,13,9,5,3084.808159,241.6
0,1,0,13,9,4,3084.809205,399.6
0,2,0,9,4,5,3084.908126,268.5
0,1,0,16,4,12,3085.563193,506.6
0,0,1,7,0,7,3089.265083,244.3
0,0,1,7,1,7,3090.158487,251.7
0,0,0,17,12,6,3090.232202,534.0
0,2,0,7,6,1,3090.863082,199.1
0,2,0,7,6,2,3090.863306,195.9
0,1,0,12,10,2,3091.556750,242.0
0,1,0,12,10,3,3091.556750,242.0
0,1,0,18,1,17,3092.061331,557.4
0,1,0,18,2,17,3092.067323,766.1
0,1,0,19,1,19,3092.862914,263.7
0,1,0,19,0,19,3092.863750,272.2
1,0,0,7,3,5,3093.544679,262.1
0,0,1,6,2,4,3094.024923,515.7
0,2,0,10,2,8,3099.262227,147.4
1,0,0,7,3,4,3101.746783,193.6
0,1,0,14,8,7,3102.857388,611.6
0,1,0,14,8,6,3102.868894,315.4
0,0,1,5,4,2,3110.216320,261.5
0,0,1,5,4,1,3110.279168,251.4
0,1,0,16,5,12,3112.340847,495.9
0,2,0,10,3,8,3115.539256,159.7
0,0,0,22,3,19,3118.904706,503.6
0,0,0,22,4,19,3118.992631,630.6
0,1,0,11,11,0,3120.903892,242.0
0,1,0,11,11,1,3120.903892,242.0
1,0,0,8,1,7,3123.331529,330.0
0,0,1,6,3,4,3123.451237,159.3
1,0,0,8,2,7,3126.140394,723.8
0,0,1,6,3,3,3127.974299,213.5
0,0,0,18,11,8,3132.210330,242.0
0,0,0,18,11,7,3132.211588,536.0
0,0,0,21,5,16,3142.672866,590.9
0,2,0,11,1,10,3143.448870,223.6
0,2,0,11,2,10,3144.452155,219.9
0,2,0,12,0,12,3144.619331,222.6
0,2,0,12,1,12,3144.634953,269.2
1,0,0,9,0,9,3145.111199,923.3
1,0,0,9,1,9,3145.162574,662.3
0,0,0,20,8,13,3147.580620,451.2
0,0,1,7,1,6,3147.730756,432.1
0,1,0,15,7,9,3148.603108,481.7
0,1,0,15,7,8,3149.138430,242.0
1,0,0,6,5,1,3149.867518,341.3
1,0,0,6,5,2,3149.869987,367.8
0,0,0,20,8,12,3150.860466,430.7
0,2,0,10,3,7,3151.793616,139.2
0,0,1,7,2,6,3152.505568,325.5
0,1,0,16,5,11,3152.865200,535.3
0,0,0,21,6,16,3155.388041,440.6
1,0,0,7,4,4,3156.921915,561.2
1,0,0,7,4,3,3157.387189,175.8
1,0,0,8,2,6,3169.002347,331.7
0,0,1,8,0,8,3171.285214,322.5
0,0,1,8,1,8,3172.678847,364.3
0,2,0,9,5,5,3181.606702,158.3
0,2,0,9,5,4,3181.883692,176.0
0,0,1,6,4,3,3184.282458,215.6
0,0,1,6,4,2,3184.578539,613.1
0,0,1,7,2,5,3185.391592,352.5
0,0,1,5,5,0,3186.222381,375.4
0,0,1,5,5,1,3186.222599,384.6
0,0,0,23,2,21,3188.304329,1420.0
0,0,0,23,3,21,3188.308620,242.0
1,0,0,8,3,6,3189.255348,671.4
0,2,0,8,6,3,3189.987074,227.1
0,2,0,8,6,2,3189.988486,192.4
0,1,0,17,3,14,3194.008494,550.8
0,0,0,19,10,10,3196.594305,429.9
0,0,0,19,10,9,3196.605440,242.0
0,1,0,17,4,14,3196.849768,293.0
0,2,0,10,4,7,3204.853882,228.2
1,0,0,8,3,5,3205.189881,171.2
0,0,1,7,3,5,3208.771195,320.4
0,2,0,10,4,6,3213.056019,192.5
0,0,1,7,3,4,3218.479795,157.8
0,1,0,16,6,11,3223.791209,565.1
1,0,0,9,1,8,3224.826246,728.2
1,0,0,9,2,8,3226.304469,757.3
0,2,0,7,7,1,3228.626959,224.2
0,2,0,7,7,0,3228.627030,230.9
0,0,0,21,6,15,3230.649862,778.9
0,0,0,24,1,23,3231.323705,770.5
0,0,0,24,2,23,3231.324153,500.0
0,1,0,16,6,10,3233.560103,631.7
1,0,0,7,5,2,3235.076767,368.2
1,0,0,7,5,3,3235.083302,257.4
0,2,0,11,2,9,3235.500395,228.3
0,0,1,8,1,7,3240.219601,515.3
0,0,1,8,2,7,3243.152257,264.1
1,0,0,6,6,0,3244.873716,220.3
1,0,0,6,6,1,3244.874050,277.2
1,0,0,10,0,10,3245.387884,393.9
1,0,0,10,1,10,3245.410068,356.3
0,2,0,11,3,9,3246.333388,175.1
0,0,0,25,0,25,3246.654860,242.0
0,0,0,25,1,25,3246.654860,424.0
0,1,0,13,10,4,3252.742269,536.4
0,1,0,13,10,3,3252.742762,2500.0
1,0,0,8,4,5,3254.874237,514.3
1,0,0,8,4,4,3256.716495,161.2
0,1,0,18,2,16,3257.504410,515.7
0,1,0,18,3,16,3257.628911,653.3
0,1,0,14,9,5,3257.670762,554.3
0,1,0,14,9,6,3257.671490,242.0
0,0,1,6,5,2,3260.686283,263.2
0,0,1,6,5,1,3260.693138,271.7
0,0,1,9,1,9,3262.404440,577.9
0,0,1,9,0,9,3262.430371,346.7
0,0,0,16,14,2,3264.407310,242.0
0,0,0,16,14,3,3264.407310,242.0
0,0,0,15,15,0,3267.329635,242.0
0,0,0,15,15,1,3267.329635,242.0
0,1,0,12,11,1,3270.571450,242.0
0,1,0,12,11,2,3270.571450,242.0
0,0,1,7,4,4,3270.807928,174.1
0,0,1,7,4,3,3271.816308,170.1
0,2,0,13,0,13,3273.245223,875.1
0,2,0,13,1,13,3273.254149,270.0
0,0,0,22,4,18,3274.610398,575.3
0,2,0,12,1,11,3274.802372,221.5
0,2,0,12,2,11,3275.339524,227.3
0,0,0,22,5,18,3275.669426,544.3
0,0,0,21,7,15,3278.063689,448.6
0,0,0,17,13,5,3278.445128,549.9
1,0,0,9,2,7,3283.296767,675.0
0,0,0,20,9,12,3286.188340,242.0
0,0,0,20,9,11,3286.545358,483.1
0,1,0,15,8,8,3287.752132,624.7
0,1,0,15,8,7,3287.787408,578.6
0,1,0,20,0,20,3287.992618,347.0
0,1,0,20,1,20,3287.993427,391.0
0,0,1,8,2,6,3288.203889,367.7
0,1,0,19,1,18,3288.559885,876.2
0,1,0,19,2,18,3288.561661,989.9
1,0,0,9,3,7,3296.373275,640.8
0,2,0,11,3,8,3296.853780,276.5
0,1,0,17,4,13,3298.934440,245.0
0,2,0,9,6,4,3301.537032,223.4
0,2,0,9,6,3,3301.548424,229.0
0,0,1,8,3,6,3305.539715,289.5
0,2,0,10,5,6,3305.879445,197.7
0,2,0,10,5,5,3306.651104,174.7
0,0,0,21,7,14,3307.449386,526.3
0,0,0,18,12,6,3311.076451,563.7
0,1,0,17,5,13,3317.830772,476.8
1,0,0,9,3,6,3322.008348,505.2
0,0,1,8,3,5,3323.049117,191.0
0,2,0,8,7,2,3327.872806,400.0
0,2,0,8,7,1,3327.875623,364.6
1,0,0,7,6,1,3329.452173,659.2
1,0,0,7,6,2,3329.457617,340.7
1,0,0,8,5,3,3332.746871,352.8
1,0,0,8,5,4,3332.750161,644.1
1,0,0,10,1,9,3335.428840,559.8
1,0,0,10,2,9,3336.175262,653.8
0,2,0,11,4,8,3340.640540,176.6
0,0,1,9,1,8,3341.832898,335.2
0,0,1,9,2,8,3343.852190,342.8
0,1,0,16,7,10,3346.058190,222.0
0,1,0,16,7,9,3347.267876,548.0
0,0,1,7,5,3,3347.510971,344.4
0,0,1,7,5,2,3347.550987,331.6
0,0,1,6,6,0,3351.649334,699.6
0,0,1,6,6,1,3351.649919,751.9
1,0,0,11,0,11,3355.091160,926.4
1,0,0,11,1,11,3355.128377,375.9
0,2,0,11,4,7,3355.643937,556.2
0,0,1,10,0,10,3363.037002,367.9
0,0,1,10,1,10,3363.039103,366.2
0,0,0,19,11,9,3364.167375,480.7
0,0,0,19,11,8,3364.167420,354.0
1,0,0,9,4,6,3364.912396,614.5
0,0,1,8,4,5,3369.695557,726.5
1,0,0,9,4,5,3369.739469,668.0
0,0,0,23,3,20,3371.257219,624.7
0,0,0,23,4,20,3371.304810,354.0
0,0,1,8,4,4,3372.425057,602.0
0,1,0,17,5,12,3373.163535,568.4
0,2,0,12,2,10,3380.518841,647.9
0,2,0,12,3,10,3387.342579,226.9
0,0,1,9,2,7,3401.329067,313.5
0,1,0,18,3,15,3402.485863,484.7
0,0,0,21,8,14,3403.598754,497.7
0,1,0,18,4,15,3404.146008,550.4
1,0,0,10,2,8,3405.766503,251.0
0,0,0,22,5,17,3407.274954,708.1
0,0,0,21,8,13,3409.660750,447.6
0,2,0,14,0,14,3411.224363,270.8
0,2,0,14,1,14,3411.226108,280.4
0,0,1,9,3,7,3413.350452,698.6
1,0,0,10,3,8,3414.157644,657.6
0,2,0,13,1,12,3415.382789,277.6
0,0,0,22,6,17,3415.556009,617.0
0,2,0,13,2,12,3415.668194,224.1
0,2,0,10,6,5,3425.520681,197.3
0,2,0,10,6,4,3425.561360,195.6
0,1,0,14,10,4,3425.936899,580.1
0,1,0,14,10,5,3425.939126,1443.4
1,0,0,8,6,2,3426.390264,341.9
1,0,0,8,6,3,3426.411173,735.9
0,1,0,13,11,3,3432.312244,354.0
0,1,0,13,11,2,3432.312244,354.0
0,1,0,17,6,12,3432.915956,487.8
0,0,1,7,6,1,3434.924865,350.7
0,0,1,7,6,2,3434.924908,383.5
0,2,0,9,7,2,3439.465549,14142.1
0,2,0,9,7,3,3439.465661,223.2
0,0,0,20,10,11,3440.029750,333.0
0,0,0,20,10,10,3440.057298,400.2
0,0,0,24,3,22,3440.804375,944.9
0,0,0,24,2,22,3440.813840,333.0
0,0,1,9,3,6,3441.062797,660.9
0,1,0,15,9,7,3442.532253,553.5
0,1,0,15,9,6,3442.533808,892.9
0,2,0,11,5,7,3442.614031,197.2
1,0,0,9,5,5,3442.953868,189.2
1,0,0,9,5,4,3443.043345,557.6
1,0,0,7,7,1,3444.385674,352.9
1,0,0,7,7,0,3444.385755,384.6
0,2,0,11,5,6,3444.492119,278.1
0,0,1,8,5,4,3446.724040,362.5
0,0,1,8,5,3,3446.881045,353.0
1,0,0,10,3,7,3449.388025,706.1
0,1,0,17,6,11,3449.581100,333.0
0,0,1,10,1,9,3452.634647,634.8
0,2,0,12,3,9,3453.493076,198.2
1,0,0,11,1,10,3455.254579,343.5
1,0,0,11,2,10,3455.617384,844.1
0,0,1,10,2,9,3456.378793,529.1
0,1,0,12,12,0,3459.641479,356.0
0,1,0,12,12,1,3459.641479,356.0
0,1,0,19,2,17,3464.261544,859.0
0,1,0,19,3,17,3464.328871,562.1
0,0,0,16,15,1,3467.521764,365.0
0,0,0,16,15,2,3467.521764,356.0
0,0,1,11,0,11,3473.122385,358.9
0,0,1,11,1,11,3473.124323,391.9
1,0,0,12,0,12,3474.291725,351.9
1,0,0,12,1,12,3474.296190,700.0
0,3,0,0,0,0,3474.319300,790.0
0,0,0,17,14,4,3475.219214,563.6
0,0,1,9,4,6,3480.741815,361.7
0,2,0,8,8,1,3481.601150,354.0
0,2,0,8,8,0,3481.601150,354.0
0,0,0,25,1,24,3483.892946,20500.0
0,0,0,25,2,24,3483.968118,771.2
0,1,0,16,8,9,3484.703500,354.0
0,1,0,16,8,8,3484.800262,522.5
0,3,0,1,0,1,3486.450667,516.9
1,0,0,10,4,7,3486.793422,651.8
0,0,1,9,4,5,3486.916956,595.6
0,2,0,12,4,9,3487.918941,387.4
0,1,0,21,1,21,3492.400309,667.4
0,1,0,21,0,21,3492.401430,354.0
0,1,0,20,2,19,3494.347190,354.0
0,1,0,20,1,19,3494.347287,534.8
1,0,0,10,4,6,3496.814033,193.0
0,3,0,1,1,1,3499.005979,602.8
0,0,0,26,1,26,3499.047911,354.0
0,0,0,26,0,26,3499.047911,354.0
0,0,0,18,13,5,3499.954747,557.9
0,3,0,1,1,0,3501.769195,925.8
0,0,0,22,6,16,3507.058758,516.3
0,3,0,2,0,2,3510.296113,538.6
0,2,0,12,4,8,3512.501244,226.6
0,3,0,2,1,2,3520.511192,686.2
0,1,0,18,4,14,3520.702673,519.1
0,0,1,10,2,8,3523.802671,342.0
0,3,0,2,1,1,3528.795160,694.9
0,0,1,8,6,3,3531.226832,638.1
0,0,1,8,6,2,3531.229540,672.6
0,0,1,10,3,8,3531.840335,543.2
0,1,0,18,5,14,3533.434011,509.9
0,2,0,13,2,11,3534.142056,389.2
1,0,0,9,6,3,3535.727330,673.8
1,0,0,9,6,4,3535.805951,652.8
0,0,0,23,4,19,3536.213641,592.7
0,0,0,23,5,19,3536.828700,354.0
1,0,0,11,2,9,3537.203332,700.0
0,2,0,13,3,11,3538.265364,226.2
0,0,0,21,9,13,3541.651372,403.9
1,0,0,11,3,9,3542.206353,637.4
0,0,0,21,9,12,3542.411620,354.0
0,0,0,19,12,7,3543.423660,354.0
0,0,0,19,12,8,3543.423927,478.6
0,0,0,22,7,16,3543.605641,543.7
1,0,0,8,7,1,3544.016898,340.7
1,0,0,8,7,2,3544.017169,384.3
0,0,1,7,7,0,3544.169346,775.1
0,3,0,3,0,3,3545.085427,443.2
0,3,0,3,1,3,3552.519549,388.0
0,1,0,17,7,11,3555.557041,541.2
0,1,0,17,7,10,3558.075200,559.6
0,0,1,9,5,5,3558.329537,886.0
0,2,0,15,1,15,3558.537395,225.7
0,2,0,15,0,15,3558.537628,229.2
0,0,1,9,5,4,3558.830333,332.6
0,2,0,11,6,6,3561.934034,197.1
0,2,0,11,6,5,3562.062300,150.2
0,2,0,10,7,4,3563.351510,842.2
0,2,0,10,7,3,3563.372500,822.0
0,2,0,14,1,13,3565.235054,227.3
0,2,0,14,2,13,3565.383117,388.7
1,0,0,10,5,6,3565.700600,658.7
0,3,0,2,2,1,3566.080065,553.9
1,0,0,10,5,5,3566.205523,339.9
0,3,0,2,2,0,3566.487578,646.8
0,3,0,3,1,2,3569.025241,425.4
0,0,1,10,3,7,3571.569270,331.6
0,0,1,11,2,10,3572.630952,546.4
0,0,1,11,1,10,3572.718644,334.3
1,0,0,12,1,11,3584.357584,357.2
1,0,0,12,2,11,3584.543832,913.5
0,0,0,22,7,15,3585.617161,483.6
0,3,0,4,0,4,3589.926013,538.0
0,2,0,12,5,8,3591.679541,197.9
0,0,1,12,0,12,3592.678937,383.5
0,0,1,12,1,12,3592.679899,373.5
0,2,0,9,8,2,3593.471106,276.7
0,2,0,9,8,1,3593.471110,282.8
1,0,0,11,3,8,3594.266167,678.8
0,3,0,4,1,4,3594.784788,390.5
0,2,0,12,5,7,3595.782218,225.2
0,3,0,3,2,2,3602.508831,326.6
1,0,0,13,0,13,3602.892392,665.9
1,0,0,13,1,13,3602.894640,369.8
0,0,1,10,4,7,3603.649866,751.0
0,3,0,3,2,1,3604.482789,410.6
0,1,0,18,5,13,3604.892459,707.0
0,1,0,14,11,4,3606.044411,333.0
0,1,0,14,11,3,3606.044411,366.0
0,0,0,20,11,10,3607.596370,365.0
0,0,0,20,11,9,3607.598529,470.6
0,1,0,15,10,6,3611.070300,563.7
0,0,1,10,4,6,3615.641510,193.3
0,1,0,19,3,16,3619.762308,604.0
1,0,0,11,4,8,3620.165711,521.1
0,2,0,13,3,10,3620.606682,756.9
0,1,0,19,4,16,3620.720564,581.0
0,3,0,4,1,3,3622.041486,413.7
0,1,0,13,12,1,3622.089297,365.0
0,1,0,13,12,2,3622.089297,365.0
0,0,0,24,3,21,3632.624750,365.0
0,0,0,24,4,21,3632.652209,646.4
1,0,0,11,4,7,3637.719279,732.6
0,1,0,16,9,8,3639.327580,365.0
0,1,0,16,9,7,3639.333701,550.8
0,0,1,9,6,4,3640.096597,774.0
0,0,1,9,6,3,3640.113963,652.7
0,0,1,8,7,1,3641.388444,394.6
0,0,1,8,7,2,3641.390001,330.3
0,3,0,5,0,5,3644.151120,567.4
0,2,0,13,4,10,3646.277824,549.5
0,3,0,5,1,5,3647.055861,421.0
0,3,0,4,2,3,3650.722384,505.4
0,1,0,18,6,13,3653.255901,528.3
0,0,1,11,2,9,3655.127481,336.3
1,0,0,9,7,2,3655.680157,369.3
1,0,0,9,7,3,3655.684317,344.5
0,3,0,4,2,2,3656.284453,412.4
1,0,0,10,6,4,3657.507616,652.6
1,0,0,10,6,5,3657.719668,744.3
0,0,1,11,3,9,3660.867817,851.8
1,0,0,8,8,0,3665.544121,351.8
1,0,0,8,8,1,3665.544282,400.0
0,3,0,3,3,1,3670.542337,417.9
0,3,0,3,3,0,3670.580469,555.0
0,0,0,22,8,15,3670.923726,530.7
0,0,0,16,16,0,3676.693155,425.0
0,0,0,16,16,1,3676.693155,425.0
1,0,0,12,2,10,3677.374293,854.2
0,0,0,17,15,3,3679.366871,422.0
0,0,0,17,15,2,3679.366871,422.0
0,1,0,18,6,12,3679.526589,502.8
0,0,0,23,5,18,3679.763646,636.4
1,0,0,12,3,10,3680.198092,727.3
0,1,0,20,2,18,3680.210835,685.6
0,1,0,20,3,18,3680.248145,781.0
0,0,0,22,8,14,3681.440848,479.6
0,0,1,10,5,6,3682.291943,660.1
0,2,0,13,4,9,3683.170032,675.6
0,0,1,10,5,5,3683.642217,744.9
0,0,0,23,6,18,3685.020194,464.0
0,3,0,5,1,4,3687.219848,443.3
0,1,0,17,8,10,3693.654257,505.4
0,1,0,17,8,9,3693.890210,425.0
0,0,0,21,10,12,3694.961961,395.0
0,0,0,21,10,11,3695.031347,538.7
0,2,0,14,2,12,3696.446480,275.7
0,0,0,18,14,4,3697.574752,589.3
0,2,0,14,3,12,3698.865973,582.1
0,2,0,11,7,5,3699.395835,608.1
0,2,0,11,7,4,3699.594183,1082.4
1,0,0,11,5,7,3700.938655,690.0
0,0,1,12,1,11,3702.143782,764.5
0,0,1,12,2,11,3702.167260,788.2
0,0,0,25,2,23,3702.407073,945.9
0,0,0,25,3,23,3702.416225,663.4
1,0,0,11,5,6,3702.543736,707.0
0,1,0,22,0,22,3706.055417,502.7
0,1,0,22,1,22,3706.056085,1000.0
0,3,0,6,0,6,3707.483328,521.8
0,3,0,6,1,6,3709.112289,541.3
0,1,0,21,2,20,3709.397375,764.5
0,1,0,21,1,20,3709.397700,425.0
0,3,0,5,2,4,3710.429463,522.2
0,2,0,12,6,7,3710.761132,177.6
0,2,0,12,6,6,3711.110042,274.6
0,0,1,11,3,8,3713.434529,625.4
0,2,0,16,0,16,3715.164997,384.4
0,2,0,16,1,16,3715.165390,393.4
0,2,0,10,8,3,3717.635595,282.8
0,2,0,10,8,2,3717.635651,278.1
0,3,0,4,3,2,3719.886401,491.1
0,3,0,4,3,1,3720.150963,423.7
0,0,1,13,0,13,3721.691230,900.7
0,0,1,13,1,13,3721.691672,608.0
0,3,0,5,2,3,3722.211210,459.3
1,0,0,13,1,12,3722.809999,668.4
1,0,0,13,2,12,3722.900357,898.7
0,2,0,15,1,14,3724.377877,777.6
0,2,0,15,2,14,3724.457538,594.4
0,0,0,19,13,7,3732.919907,560.7
0,0,1,11,4,8,3738.067147,354.5
1,0,0,14,0,14,3740.903635,516.3
1,0,0,14,1,14,3740.904772,870.4
0,0,0,26,1,25,3745.732446,1260.4
1,0,0,12,3,9,3745.874520,572.3
0,1,0,19,4,15,3750.557467,630.5
0,0,1,9,7,2,3750.867629,354.0
0,0,1,9,7,3,3750.867802,398.0
0,2,0,13,5,9,3752.861460,732.9
0,0,1,11,4,7,3758.488966,336.9
0,1,0,19,5,15,3758.812928,431.9
0,0,0,27,0,27,3760.596458,425.0
0,0,0,27,1,27,3760.596458,425.0
0,2,0,13,5,8,3760.895630,922.6
0,0,1,10,6,5,3761.436275,609.4
0,0,1,10,6,4,3761.495595,624.3
0,2,0,9,9,1,3761.556369,425.0
0,2,0,9,9,0,3761.556369,425.0
0,0,1,8,8,1,3762.978631,1057.1
0,3,0,6,1,5,3763.718864,495.2
1,0,0,12,4,9,3764.623575,191.4
1,0,0,9,8,2,3776.628653,601.4
0,1,0,18,7,12,3776.931750,425.0
1,0,0,10,7,3,3779.486989,660.3
1,0,0,10,7,4,3779.528685,714.4
0,3,0,7,0,7,3779.906132,493.4
0,3,0,7,1,7,3780.782642,514.9
0,3,0,6,2,5,3781.292903,378.0
0,3,0,5,3,3,3781.640098,478.7
0,1,0,18,7,11,3781.812419,539.7
0,3,0,5,3,2,3782.658652,660.8
0,0,0,20,12,8,3787.168207,548.4
0,0,0,20,12,9,3787.168500,425.0
1,0,0,12,4,8,3790.120285,761.4
0,1,0,15,11,5,3791.672371,608.1
1,0,0,11,6,5,3791.778582,639.1
1,0,0,11,6,6,3792.228952,613.2
0,0,0,23,6,17,3792.268477,833.2
0,0,1,12,2,10,3795.247986,652.8
0,1,0,14,12,3,3796.517520,425.0
0,1,0,14,12,2,3796.517520,425.0
0,2,0,14,3,11,3797.165377,575.6
0,0,1,12,3,10,3801.954759,659.0
0,3,0,6,2,4,3802.099969,524.9
0,0,0,24,4,20,3806.584550,425.0
0,0,0,24,5,20,3806.933410,874.2
0,1,0,16,10,7,3808.055340,425.0
0,1,0,16,10,6,3808.056583,576.7
0,0,0,22,9,14,3808.627564,585.9
0,0,0,22,9,13,3810.151904,436.4
0,3,0,4,4,1,3811.759866,575.6
0,3,0,4,4,0,3811.760213,578.3
0,2,0,14,4,11,3815.308567,565.7
0,0,1,11,5,7,3818.509531,657.9
0,0,0,23,7,17,3819.268172,416.3
0,1,0,13,13,1,3820.709538,425.0
0,1,0,13,13,0,3820.709538,425.0
0,0,1,11,5,6,3821.692028,368.0
1,0,0,13,2,11,3826.348475,650.9
1,0,0,13,3,11,3827.884211,572.1
0,0,1,13,1,12,3840.940568,364.4
0,0,1,13,2,12,3840.959812,586.2
0,1,0,20,3,17,3845.928544,597.2
0,1,0,20,4,17,3846.479076,754.8
0,1,0,19,5,14,3846.912344,810.0
1,0,0,12,5,8,3847.084049,645.4
0,1,0,17,9,9,3847.992166,534.7
0,1,0,17,9,8,3848.006310,425.0
0,2,0,12,7,5,3848.160187,643.3
0,2,0,12,7,6,3848.873757,1638.4
