v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
0   0   0   1   1   2   2   3  8   f   ortho  2159.246143   0.000516  14        g    phi_g
0   0   0   0   0   2   2   2  24  f   ortho  2166.147305   0.000920  28        g    delta_g
0   0   0   1   1   1   1   2  26  e   ortho  2171.042044   0.000553  35        u    delta_u
0   0   0   0   0   3   1   1  1   f   ortho  2171.533306   0.001411  5         u    pi_u
0   0   0   3   3   0   0   3  16  f   ortho  2171.961743   0.000654  13        g    phi_g
0   0   0   1   -1  2   2   1  9   e   ortho  2172.360420   0.001898  12        g    pi_g
0   0   0   2   0   1   1   1  13  f   ortho  2174.337946   0.000527  22        u    pi_u
0   0   0   0   0   3   1   1  2   e   ortho  2176.228991   0.000985  6         u    pi_u
0   0   0   2   2   1   1   3  13  f   ortho  2176.856097   0.000496  21        u    phi_u
0   0   0   3   1   0   0   1  16  f   ortho  2177.303256   0.000742  17        g    pi_g
0   0   0   1   1   2   0   1  10  f   ortho  2178.473337   0.000735  15        g    pi_g
0   0   0   1   1   2   2   3  9   e   ortho  2180.511026   0.000630  15        g    phi_g
0   0   0   1   1   0   0   1  36  f   ortho  2181.215860   0.001236  23        g    pi_g
0   0   0   0   0   3   1   1  3   f   ortho  2183.414946   0.000747  10        u    pi_u
0   0   0   2   2   0   0   2  28  f   ortho  2185.121652   0.000600  26        g    delta_g
0   0   0   2   2   1   -1  1  14  e   ortho  2187.251603   0.000655  26        u    pi_u
0   1   0   0   0   0   0   0  13  e   ortho  2187.287186   0.001260  8         g    sigma_g_plus
0   0   0   0   0   3   1   1  4   e   ortho  2192.728840   0.000383  11        u    pi_u
0   0   0   1   -1  2   2   1  10  f   ortho  2195.578291   0.001273  10        g    pi_g
0   0   0   0   0   3   3   3  3   f   ortho  2201.641275   0.001411  4         u    phi_u
0   0   0   1   1   2   0   1  11  e   ortho  2203.321007   0.000554  16        g    pi_g
0   0   0   1   1   2   2   3  10  f   ortho  2204.138119   0.000471  14        g    phi_g
0   0   0   0   0   3   1   1  5   f   ortho  2204.800058   0.000752  10        u    pi_u
0   0   0   2   0   1   1   1  14  e   ortho  2207.915552   0.000551  26        u    pi_u
0   0   0   2   2   1   1   3  14  e   ortho  2209.926563   0.000628  20        u    phi_u
0   0   0   0   0   3   3   3  4   e   ortho  2211.101373   0.001711  4         u    phi_u
0   0   0   3   3   0   0   3  17  e   ortho  2211.610158   0.001015  10        g    phi_g
0   0   0   0   0   1   1   1  35  f   ortho  2214.740665   0.000782  23        u    pi_u
0   0   0   3   1   0   0   1  17  e   ortho  2214.858385   0.000971  19        g    pi_g
0   0   0   0   0   2   0   0  25  e   ortho  2215.226054   0.000675  28        g    sigma_g_plus
0   0   0   0   0   3   1   1  6   e   ortho  2218.655617   0.000687  13        u    pi_u
0   0   0   0   0   0   0   0  43  e   ortho  2220.400590   0.001140  19        g    sigma_g_plus
0   0   0   1   -1  2   2   1  11  e   ortho  2222.082899   0.001837  14        g    pi_g
0   0   0   0   0   3   3   3  5   f   ortho  2222.926202   0.000684  8         u    phi_u
0   0   0   2   2   1   -1  1  15  f   ortho  2224.392088   0.000594  19        u    pi_u
0   0   0   0   0   2   2   2  25  e   ortho  2226.026945   0.000941  28        g    delta_g
0   0   0   1   1   2   2   3  11  e   ortho  2230.126473   0.000485  13        g    phi_g
0   0   0   1   1   1   -1  0  27  f   ortho  2231.714151   0.001253  27        u    sigma_u_minus
0   0   0   1   1   2   0   1  12  f   ortho  2233.067729   0.000725  16        g    pi_g
0   0   0   1   1   1   1   2  27  f   ortho  2233.818857   0.000508  34        u    delta_u
0   0   0   0   0   3   1   1  7   f   ortho  2235.686746   0.000669  9         u    pi_u
0   0   0   0   0   3   3   3  6   e   ortho  2237.116052   0.000995  8         u    phi_u
0   0   0   2   0   1   1   1  15  f   ortho  2242.700028   0.000545  18        u    pi_u
0   0   0   2   2   1   1   3  15  f   ortho  2245.359631   0.000501  17        u    phi_u
0   0   0   2   2   0   0   2  29  e   ortho  2249.656348   0.000637  21        g    delta_g
0   0   0   1   -1  2   2   1  12  f   ortho  2249.840431   0.000996  15        g    pi_g
0   0   0   0   0   3   3   3  7   f   ortho  2253.670445   0.001255  8         u    phi_u
0   0   0   0   0   3   1   1  8   e   ortho  2254.005930   0.000346  14        u    pi_u
0   0   0   3   3   0   0   3  18  f   ortho  2254.372861   0.000812  10        g    phi_g
0   1   0   0   0   0   0   0  15  e   ortho  2255.134433   0.001286  8         g    sigma_g_plus
0   0   0   1   1   2   2   3  12  f   ortho  2258.477547   0.000520  12        g    phi_g
0   0   0   2   0   0   0   0  29  e   ortho  2258.837084   0.000811  24        g    sigma_g_plus
0   0   0   2   2   1   -1  1  16  e   ortho  2260.202842   0.000643  21        u    pi_u
0   0   0   3   1   0   0   1  18  f   ortho  2260.362595   0.000656  18        g    pi_g
0   0   0   1   1   0   0   1  37  e   ortho  2260.958694   0.001043  15        g    pi_g
0   0   0   1   1   2   0   1  13  e   ortho  2262.179439   0.000560  18        g    pi_g
0   0   0   0   0   3   3   3  8   e   ortho  2272.589251   0.001150  6         u    phi_u
0   0   0   0   0   3   1   1  9   f   ortho  2276.071388   0.000844  12        u    pi_u
0   0   0   2   0   1   1   1  16  e   ortho  2281.147903   0.000785  21        u    pi_u
0   0   0   1   -1  2   2   1  13  e   ortho  2281.268013   0.001652  13        g    pi_g
0   0   0   2   2   1   1   3  16  e   ortho  2283.157190   0.000620  18        u    phi_u
0   0   0   1   1   1   -1  0  28  e   ortho  2284.421136   0.000362  32        u    sigma_u_plus
0   0   0   0   0   2   2   2  26  f   ortho  2286.362797   0.000887  28        g    delta_g
0   0   0   1   1   2   2   3  13  e   ortho  2289.187808   0.000630  10        g    phi_g
0   0   0   0   0   1   1   1  36  e   ortho  2293.281325   0.000625  31        u    pi_u
0   0   0   0   0   3   3   3  9   f   ortho  2293.872739   0.000695  6         u    phi_u
0   0   0   1   1   2   0   1  14  f   ortho  2297.142648   0.000714  16        g    pi_g
0   0   0   3   3   0   0   3  19  e   ortho  2298.470994   0.001227  8         g    phi_g
0   0   0   0   0   3   1   1  10  e   ortho  2298.776655   0.000366  15        u    pi_u
0   0   0   1   1   1   1   2  28  e   ortho  2300.806318   0.000492  31        u    delta_u
0   0   0   3   1   0   0   1  19  e   ortho  2302.140067   0.001114  16        g    pi_g
0   0   0   2   2   1   -1  1  17  f   ortho  2302.539077   0.000618  19        u    pi_u
0   0   0   1   -1  2   2   1  14  f   ortho  2313.530766   0.001112  16        g    pi_g
0   0   0   0   0   3   3   3  10  e   ortho  2317.519972   0.000999  6         u    phi_u
0   0   0   2   0   1   1   1  17  f   ortho  2320.468368   0.000538  21        u    pi_u
0   0   0   1   1   2   2   3  14  f   ortho  2322.262581   0.000631  12        g    phi_g
0   0   0   2   2   1   1   3  17  f   ortho  2323.317518   0.000516  18        u    phi_u
0   0   0   2   2   0   0   2  30  f   ortho  2323.909084   0.000697  18        g    delta_g
0   0   0   0   0   3   1   1  11  f   ortho  2325.950023   0.000874  10        u    pi_u
0   0   0   1   1   2   0   1  15  e   ortho  2330.439926   0.000613  18        g    pi_g
0   1   0   0   0   0   0   0  17  e   ortho  2332.326733   0.001258  9         g    sigma_g_plus
0   0   0   0   0   2   0   0  27  e   ortho  2339.881625   0.000718  25        g    sigma_g_plus
0   0   0   2   2   1   -1  1  18  e   ortho  2342.541850   0.000616  19        u    pi_u
0   0   0   0   0   3   3   3  11  f   ortho  2343.532299   0.000695  6         u    phi_u
0   0   0   3   3   0   0   3  20  f   ortho  2346.171592   0.001444  8         g    phi_g
0   0   0   1   -1  2   2   1  15  e   ortho  2349.913340   0.001986  11        g    pi_g
0   0   0   0   0   2   2   2  27  e   ortho  2351.238007   0.001934  20        g    delta_g
0   0   0   3   1   0   0   1  20  f   ortho  2352.905205   0.000682  14        g    pi_g
0   0   0   0   0   3   1   1  12  e   ortho  2352.962971   0.000262  16        u    pi_u
0   0   0   1   1   0   0   1  38  f   ortho  2357.591039   0.001404  13        g    pi_g
0   0   0   1   1   2   2   3  15  e   ortho  2357.692550   0.000594  12        g    phi_g
0   0   0   2   0   1   1   1  18  e   ortho  2363.802820   0.000892  17        u    pi_u
0   0   0   2   2   1   1   3  18  e   ortho  2365.841641   0.000671  16        u    phi_u
0   0   0   1   1   1   -1  0  29  f   ortho  2365.925828   0.001267  27        u    sigma_u_minus
0   0   0   1   1   1   1   2  29  f   ortho  2368.015757   0.000603  30        u    delta_u
0   0   0   1   1   2   0   1  16  f   ortho  2370.691201   0.000729  15        g    pi_g
0   0   0   0   0   3   3   3  12  e   ortho  2371.906602   0.001150  6         u    phi_u
0   0   0   0   0   3   1   1  13  f   ortho  2385.315801   0.000801  11        u    pi_u
0   0   0   0   0   1   1   1  37  f   ortho  2386.537114   0.001103  23        u    pi_u
0   0   0   1   -1  2   2   1  16  f   ortho  2386.645005   0.001221  14        g    pi_g
0   0   0   2   2   1   -1  1  19  f   ortho  2390.126525   0.000624  16        u    pi_u
0   0   0   2   2   0   0   2  31  e   ortho  2392.519705   0.000653  17        g    delta_g
0   0   0   3   3   0   0   3  21  e   ortho  2394.647465   0.001709  6         g    phi_g
0   0   0   1   1   2   2   3  16  f   ortho  2395.491051   0.000644  13        g    phi_g
0   0   0   3   1   0   0   1  21  e   ortho  2398.888759   0.001105  15        g    pi_g
0   0   0   0   0   3   3   3  13  f   ortho  2402.647982   0.001258  8         u    phi_u
0   0   0   2   0   0   0   0  31  e   ortho  2402.938452   0.000857  17        g    sigma_g_plus
0   0   0   2   0   1   1   1  19  f   ortho  2407.635620   0.001182  18        u    pi_u
0   0   0   1   1   2   0   1  17  e   ortho  2408.096418   0.000649  17        g    pi_g
0   0   0   2   2   1   1   3  19  f   ortho  2410.730564   0.000753  16        u    phi_u
0   0   0   0   0   2   2   2  28  f   ortho  2415.967669   0.001093  26        g    delta_g
0   0   0   0   0   3   1   1  14  e   ortho  2416.559542   0.000363  12        u    pi_u
0   1   0   0   0   0   0   0  19  e   ortho  2418.858387   0.001260  8         g    sigma_g_plus
0   0   0   1   1   1   -1  0  30  e   ortho  2423.056369   0.000378  26        u    sigma_u_plus
0   0   0   1   -1  2   2   1  17  e   ortho  2428.012517   0.001901  12        g    pi_g
0   0   0   0   0   0   0   0  45  e   ortho  2428.699110   0.002695  14        g    sigma_g_plus
0   0   0   2   2   1   -1  1  20  e   ortho  2434.259805   0.000659  20        u    pi_u
0   0   0   1   1   2   2   3  17  e   ortho  2435.637732   0.000673  11        g    phi_g
0   0   0   0   0   3   3   3  14  e   ortho  2435.747221   0.001406  5         u    phi_u
0   0   0   1   1   1   1   2  30  e   ortho  2439.995415   0.000762  21        u    delta_u
0   0   0   1   1   0   0   1  39  e   ortho  2441.211302   0.000954  14        g    pi_g
0   0   0   3   3   0   0   3  22  f   ortho  2447.351638   0.000895  8         g    phi_g
0   0   0   1   1   2   0   1  18  f   ortho  2453.704704   0.001034  12        g    pi_g
0   0   0   0   0   3   1   1  15  f   ortho  2454.162689   0.000744  10        u    pi_u
0   0   0   3   1   0   0   1  22  f   ortho  2454.924152   0.000688  13        g    pi_g
0   0   0   2   0   1   1   1  20  e   ortho  2455.873420   0.001014  15        u    pi_u
0   0   0   2   2   1   1   3  20  e   ortho  2457.977964   0.000766  17        u    phi_u
0   0   0   0   0   1   1   1  38  e   ortho  2469.059077   0.000652  18        u    pi_u
0   0   0   1   -1  2   2   1  18  f   ortho  2469.178423   0.001445  14        g    pi_g
0   0   0   0   0   3   3   3  15  f   ortho  2471.218349   0.001617  7         u    phi_u
0   0   0   2   2   0   0   2  32  f   ortho  2472.055128   0.000700  13        g    delta_g
0   0   0   0   0   2   0   0  29  e   ortho  2473.871875   0.000750  20        g    sigma_g_plus
0   0   0   1   1   2   2   3  18  f   ortho  2478.160954   0.000920  10        g    phi_g
0   0   0   0   0   2   2   2  29  e   ortho  2485.887919   0.001097  15        g    delta_g
0   0   0   2   2   1   -1  1  21  f   ortho  2487.143543   0.000718  11        u    pi_u
0   0   0   0   0   3   1   1  16  e   ortho  2489.560092   0.000271  13        u    pi_u
0   0   0   1   1   2   0   1  19  e   ortho  2495.141255   0.000678  16        g    pi_g
0   0   0   3   3   0   0   3  23  e   ortho  2500.139716   0.001695  6         g    phi_g
0   0   0   2   0   1   1   1  21  f   ortho  2504.193781   0.001217  13        u    pi_u
0   0   0   3   1   0   0   1  23  e   ortho  2505.091540   0.001260  10        g    pi_g
0   0   0   2   2   1   1   3  21  f   ortho  2507.599208   0.001094  12        u    phi_u
0   0   0   0   0   3   3   3  16  e   ortho  2509.038944   0.001987  4         u    phi_u
0   0   0   1   1   1   -1  0  31  f   ortho  2509.506399   0.001786  17        u    sigma_u_minus
0   0   0   1   1   1   1   2  31  f   ortho  2511.582136   0.000695  20        u    delta_u
0   1   0   0   0   0   0   0  21  e   ortho  2514.724182   0.001601  7         g    sigma_g_plus
0   0   0   1   -1  2   2   1  19  e   ortho  2515.561557   0.001801  13        g    pi_g
0   0   0   1   1   2   2   3  19  e   ortho  2523.019729   0.001071  11        g    phi_g
0   0   0   0   0   3   1   1  17  f   ortho  2532.482230   0.000801  9         u    pi_u
0   0   0   2   2   1   -1  1  22  e   ortho  2535.347220   0.000784  13        u    pi_u
0   0   0   1   1   0   0   1  40  f   ortho  2543.288736   0.002691  10        g    pi_g
0   0   0   2   2   0   0   2  33  e   ortho  2544.694871   0.000716  12        g    delta_g
0   0   0   1   1   2   0   1  20  f   ortho  2546.174050   0.001018  14        g    pi_g
0   0   0   0   0   3   3   3  17  f   ortho  2549.242080   0.002359  5         u    phi_u
0   0   0   4   0   0   0   0  7   e   ortho  2552.171827   0.020000  1         g    sigma_g_plus
0   0   0   0   0   2   2   2  30  f   ortho  2554.954301   0.001094  21        g    delta_g
0   0   0   2   0   0   0   0  33  e   ortho  2556.434191   0.000969  12        g    sigma_g_plus
0   0   0   2   0   1   1   1  22  e   ortho  2557.354175   0.000921  15        u    pi_u
0   0   0   3   3   0   0   3  24  f   ortho  2557.906906   0.001506  6         g    phi_g
0   0   0   2   2   1   1   3  22  e   ortho  2559.563013   0.000944  12        u    phi_u
0   0   0   3   1   1   -1  0  0   e   ortho  2560.594937   0.002000  3         u    sigma_u_plus
0   0   0   1   -1  2   2   1  20  f   ortho  2561.125514   0.001447  12        g    pi_g
0   0   0   3   3   1   -1  2  2   e   ortho  2563.894400   0.180000  1         u    delta_u
0   0   0   3   1   0   0   1  24  f   ortho  2566.411568   0.000970  12        g    pi_g
0   0   0   0   0   1   1   1  39  f   ortho  2567.671657   0.001140  11        u    pi_u
0   0   0   3   1   1   -1  0  2   e   ortho  2567.695145   0.001000  8         u    sigma_u_plus
0   0   0   1   1   2   2   3  20  f   ortho  2570.269481   0.001059  8         g    phi_g
0   0   0   3   3   1   -1  2  3   f   ortho  2570.991363   0.012665  4         u    delta_u
0   0   0   1   1   1   -1  0  32  e   ortho  2571.005665   0.000447  24        u    sigma_u_plus
0   0   0   0   0   3   1   1  18  e   ortho  2571.957691   0.000368  13        u    pi_u
0   1   0   1   1   0   0   1  1   e   ortho  2575.873197   0.002000  1         g    pi_g
0   0   0   3   3   1   -1  2  4   e   ortho  2580.450012   0.001497  5         u    delta_u
0   1   0   1   1   0   0   1  2   f   ortho  2580.581326   0.002000  1         g    pi_g
0   0   0   3   1   1   -1  0  4   e   ortho  2584.265452   0.000632  9         u    sigma_u_plus
0   0   0   3   1   1   -1  0  1   f   ortho  2586.208355   0.180000  1         u    sigma_u_minus
0   1   0   1   1   0   0   1  3   e   ortho  2587.563753   0.001414  2         g    pi_g
